633616008910082048	negative	Donald Trump and Scott Walker would Negros back to Africa; they would try to change the 14th Amendment to the Constitution.
639974060466663424	negative	@YidVids2 probably not cause he played with the equivalent of Real Madrid. 1st team got a lot of shit for tading him to hated rivals though
664049298624114688	negative	"Woaw just because briana is ""having"" louis' baby she has the sun shining out of her ass. https://t.co/MrOgIi8Eco"
665627471899975680	negative	I wrote this about the 'SAS response' after the Charlie Hebdo murders in January.  I suspect it's still true: https://t.co/lEFpF7pYDG
522951269271339008	negative	@MasterDebator_ @NFLosophy 2nd best in luck draft? Rg3 if u are talking as prospects and Russell Wilson if u talking about pro careers. Lame
109016744177319937	negative	Boehner tells Obama that sorry, the House is all booked up for Sept 7, maybe you can come another day... http://j.mp/qaXCPV
641475286228271108	negative	I think Google may be worried that if they allow people just to add sites on Google Now, then people will use it like Google Reader.
636734909646815233	negative	This goes right up there with Rolling Stone putting a terrorist on the cover. Pathetic.  https://t.co/g9YAf940EI
636155339067424768	negative	If Carly Fiorina ran the US the way she ran HP, we'd be doomed - http://t.co/Tg6ebt46YA
111733236627025920	negative	@HartsPub ru showing the All Blacks v Tonga game Friday nite? With the sound up? Definitely not showing the league, right? #RWC2011
665299050216951808	negative	France's security has got to be posed some serious questions right now. First Charlie Hebdo, now Friday the 13th. #ParisAttacks
641487529703817216	negative	Author: IF I've EVER reviewed your book, grab a screen cap NOW! Amazon may pull it down. http://t.co/jA1RTUZlBp http://t.co/hs0Lox27ez
626463771918098432	negative	I think aftr seeing all this #YakubToHang drama, the security guy at d jail would like to shoot Yakub dead rather than hanging him tomorrow
678545565601300480	negative	Body pls get your shit together and get rid of this flu tomorrow is Star Wars day ffs
101148381346398209	negative	"RT @gatorgirl277: @DrDrewHLN  Conrad Murray claims MJ was unable to ""sleep"" the entire morning yet Murray was on his phone all AM--does  ..."
624238656191074304	negative	It may be gloomy today but that doesn't stop National Hot Dog Day to be placed on hold! Stop by the Leasing Office to enjoy some franks!
262787834916765697	negative	Two of my Oscars died today. Don't know why. I guess they couldn't stand it out till November 6th.
640068362010259457	negative	@PaulMerse Are you on drugs? You're deluded if you think Arsenal will finish 3rd. I expected your Spurs prediction. #Speaktofrank #Deluded
264124671849529344	negative	LPG price hike put on hold: Facing stiff opposition, the Centre on Thursday night put on hold the Rs. 26.50 incr... http://t.co/9ouJesPv
626328265389682688	negative	Tsipras: (on referendum) I Thought No was going to win, on Thursday. On Friday I was certain of it
104246220180041729	negative	I wish I was in Bolton tonight :(
638183297747652608	negative	kinda sad you're not doing a liveshow this tuesday to talk about why kanye west is the kanye best :( @danisnotonfire
666309017644347392	negative	The MP leaders should be arrange a march to congress office if they didn't take any action against Rahul Gandhi about his dual citizenship
639530270203494401	negative	"Line of the day: ""Rick Perry has the mental aptitude of two dogs in an overcoat"" http://t.co/5r5sDTNzyo"
246776641509011456	negative	I don't want to go to school on Monday . My excuse will be that HISD doesn't have school lol ~
247809005790048256	negative	Dongwoo gets so scared the whole time. This is like the 5th time he got scared because of the staff that's filming them lol ...
640123333070200833	negative	The fire may keep the clinic closed a month or more, Planned Parenthood spokeswoman..org looking for a temp office  Devil's hate fire  @AP
641023609440464896	negative	As you may have guessed, I still can't get over Fairhead being head of BBC.   Shows utter contempt for law &amp; British people. #hsbcfraud
629448586481119232	negative	Defund PP!   Says Bobby Jindal, governor of the State with the 5th highest teen pregnancy rate in the nation...  Maybe no, Bobby.
639718916705648640	negative	@GudBadAnFozzy @davidsmith42000 @LBC You said he was the 2nd worst, he isn't &amp; UKIP don't vote on non-UK issues
251395341772009472	negative	Acta gets the ax. Wrote about him and other managers on the hot seat on Tuesday http://t.co/wXmASsbT
638484690551238656	negative	Its not about the money and player. Its about Moral &amp; club. We fucked up Real Madrid &amp; that's enough. De Gea can join tomorrow. Don't care.
263075094421716992	negative	@AIR_artists @an_artnews sadly this is affecting us too.Relief turned down,rateable value up..awaiting response about 2nd appeal from LCC
236995290358509569	negative	Not cool having Miesha Tate, the former bantam weight champ on the under card. C'mon #Strikeforce treat her better. #RouseyKaufman
669574795932139520	negative	Thom Yorke: Tony Blair advisers tried to force me to meet the PM https://t.co/TSinnQkM95 | The Guardian
638070131441057793	negative	@realDonaldTrump We need to terminate this horrible deal with Iran on the very 1st day in office, but JEB BUSH REFUSES! End of discussion ..
258694190932836352	negative	This guy that just sat behind me smells like body odor and curry... So i didn't have to turn around to see who it was. Obviously Joseph Kony
637593609634770944	negative	@alexander01399 Ok, you may have to create an email that is shorter. The PS4 cannot handle that many characters for some reason. ^SO
680682689255485440	negative	Friday demonstrations: several Palestinians injured by IOF fire: On Christmas Day, protests against the Israel... https://t.co/e4xBC2BsR0
100862257734492160	negative	Im on that zan with that lean and nun but Irene today at band camp jus to laugh at these poo ass freshman snare drummers
624388359624916992	negative	Sharknado 3 may have overdone it just a little bit. And that's saying something for a Sharknado movie.
624426689930633216	negative	Lightweight angry I didn't get a Hot Dog for National Hot Dog Day, will have to make up for it tomorrow lol
640742795091640320	negative	Chris brown is going to be in atx on Wednesday &amp; I'm so so sad I can't see my baby :/
639177669058256896	negative	This game is slipping away from the Red Sox.(And it's only the second inning)  NYY 6  BOS 1  Top of the 2nd
640650678680035329	negative	The pacing for the 4th Harry Potter movie was so ridiculously off and it ruined the entire movie.
629063496945287168	negative	Few people understand names - google+ may have failed because of it.  http://t.co/dkKtuvaQiU @adamshostack http://t.co/Z65Gp2paAI
100516556315963392	negative	@hatinggreenday I don't understand what the fuck's wrong with you! You may hate Green Day but don't bother the Green Day Family with that!
637745799619837952	negative	We need to let go of Frank Ocean. He died on the 31st of July. He's gone
